hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,1,161,2016,July,31,25,1,1,2,1,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,121.5,0,0,Canceled,1/3/2016
City Hotel,0,262,2016,November,45,4,0,2,3,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,146.7,0,2,Check-Out,########
City Hotel,1,5,2016,September,37,6,0,1,2,0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,134.1,0,0,Canceled,1/9/2016
Resort Hotel,0,170,2016,July,30,21,2,5,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,241,NULL,0,Transient,146.3,0,1,Check-Out,28-07-2016
City Hotel,1,56,2016,September,37,10,2,1,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,135.9,0,0,Canceled,8/8/2016
City Hotel,0,31,2016,October,42,15,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NULL,0,Transient,85,0,0,Check-Out,18-10-2016
City Hotel,1,358,2016,June,27,30,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,21-10-2015
Resort Hotel,0,103,2016,June,24,6,4,10,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,F,0,No Deposit,171,NULL,0,Transient,91.1,0,0,Check-Out,20-06-2016
City Hotel,1,181,2016,May,19,5,2,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,26,NULL,42,Transient,90,0,0,Canceled,18-12-2015
Resort Hotel,0,0,2016,January,4,23,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,314,NULL,0,Transient,29,0,0,Check-Out,24-01-2016
Resort Hotel,0,26,2016,September,39,24,2,3,2,0,0,BB,GBR,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,135.9,0,2,Check-Out,29-09-2016
Resort Hotel,1,44,2016,August,35,24,1,4,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,248,0,1,Canceled,20-08-2016
Resort Hotel,1,99,2016,November,45,5,2,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,55.8,0,0,Canceled,30-07-2016
City Hotel,0,151,2016,October,41,6,2,3,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,88.01,0,1,Check-Out,########
City Hotel,1,27,2016,June,27,29,0,1,1,0,0,BB,PRT,Corporate,Corporate,1,1,11,A,A,1,No Deposit,NULL,40,0,Transient,65,0,0,Canceled,27-06-2016
Resort Hotel,0,3,2016,February,6,6,1,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,E,F,0,No Deposit,NULL,NULL,0,Transient,58,0,2,Check-Out,8/2/2016
Resort Hotel,0,185,2016,August,35,27,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,143,NULL,0,Contract,90.2,0,2,Check-Out,3/9/2016
Resort Hotel,0,108,2016,April,14,1,0,1,2,0,0,BB,AUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,NULL,0,Transient,47.4,1,1,Check-Out,2/4/2016
City Hotel,0,39,2016,September,40,25,1,0,1,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,10,NULL,0,Transient,129.7,0,0,Check-Out,26-09-2016
Resort Hotel,0,37,2016,July,30,23,2,5,3,1,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,NULL,NULL,0,Transient,210,1,0,Check-Out,30-07-2016
City Hotel,0,123,2016,April,17,21,1,3,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,93.08,0,0,Check-Out,25-04-2016
Resort Hotel,0,165,2016,July,29,16,2,5,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,90.1,0,0,Check-Out,23-07-2016
City Hotel,0,67,2016,December,49,2,2,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,75,0,0,Check-Out,########
City Hotel,0,0,2016,February,9,26,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,89,0,0,Check-Out,27-02-2016
City Hotel,0,159,2016,September,39,19,1,2,2,0,0,BB,BRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,144,0,0,Check-Out,22-09-2016
City Hotel,1,32,2016,April,17,17,2,1,1,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,85.5,0,0,Canceled,30-03-2016
City Hotel,0,154,2016,April,16,15,0,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,NULL,NULL,0,Transient,135,0,2,Check-Out,17-04-2016
Resort Hotel,0,153,2016,January,4,20,1,4,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,241,NULL,0,Transient,38.81,0,1,Check-Out,25-01-2016
City Hotel,0,31,2016,October,42,14,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,85,0,0,Check-Out,17-10-2016
Resort Hotel,0,2,2016,March,10,2,0,1,2,0,0,BB,PRT,Online TA,Direct,0,0,0,D,D,0,No Deposit,NULL,NULL,0,Transient,58,0,0,Check-Out,3/3/2016
City Hotel,1,98,2016,April,17,23,2,4,2,2,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,167.45,0,0,Canceled,16-04-2016
City Hotel,1,79,2016,June,26,24,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,109,0,0,Canceled,16-06-2016
City Hotel,0,79,2016,March,13,21,1,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient-Party,96.3,0,0,Check-Out,24-03-2016
City Hotel,0,83,2016,November,45,3,1,3,2,0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Transient,92,0,1,Check-Out,########
City Hotel,1,239,2016,June,25,15,0,2,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,6,NULL,80,Transient,112.2,0,0,Canceled,8/1/2016
City Hotel,1,278,2016,August,33,11,0,1,2,0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,1,NULL,0,Transient,65,0,0,Canceled,18-12-2015
City Hotel,1,426,2016,September,37,8,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,21-10-2015
City Hotel,1,245,2016,June,25,17,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,12,NULL,0,Transient,75,0,0,Canceled,9/2/2016
City Hotel,0,201,2016,September,37,8,1,3,2,0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,119.85,0,2,Check-Out,########
City Hotel,1,172,2016,October,41,4,0,3,2,1,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108.9,0,0,Canceled,14-06-2016
Resort Hotel,1,168,2016,April,16,12,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,245,NULL,0,Transient,86,0,0,Canceled,5/1/2016
Resort Hotel,0,5,2016,February,7,10,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250,NULL,0,Transient,51,1,0,Check-Out,########
Resort Hotel,0,1,2016,March,10,1,0,4,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,44.66,0,1,Check-Out,5/3/2016
Resort Hotel,0,1,2016,March,12,18,0,1,1,0,0,BB,NLD,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,65,0,0,Check-Out,19-03-2016
Resort Hotel,1,406,2016,August,36,29,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,88.4,0,1,Canceled,20-07-2015
City Hotel,0,53,2016,July,30,18,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,114.3,0,0,Check-Out,20-07-2016
Resort Hotel,1,393,2016,October,41,8,2,2,2,0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68,NULL,0,Transient,72,0,0,Canceled,17-12-2015
City Hotel,1,188,2016,June,25,15,0,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,119,NULL,39,Transient,130,0,0,Canceled,18-01-2016
Resort Hotel,0,1,2016,January,3,12,0,2,2,0,0,BB,NULL,Direct,Direct,0,0,1,A,A,0,No Deposit,NULL,NULL,0,Transient,43,0,0,Check-Out,14-01-2016
Resort Hotel,0,187,2016,December,52,24,2,5,1,0,0,HB,AUT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,75,NULL,0,Transient,61.64,0,0,Check-Out,31-12-2016
City Hotel,0,26,2016,May,21,19,0,1,3,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,177,0,2,Check-Out,20-05-2016
City Hotel,0,121,2016,August,34,18,2,3,3,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,139.5,0,2,Check-Out,23-08-2016
City Hotel,1,32,2016,August,33,13,0,1,2,2,0,BB,POL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,216.9,0,1,Canceled,6/8/2016
City Hotel,0,0,2016,October,42,12,0,1,1,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,234,NULL,0,Transient-Party,120,0,0,Check-Out,13-10-2016
City Hotel,0,78,2016,July,31,27,0,4,1,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,4,No Deposit,14,NULL,0,Transient,126.38,0,1,Check-Out,31-07-2016
City Hotel,1,173,2016,August,33,13,2,1,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,94.5,0,1,Canceled,5/7/2016
City Hotel,1,180,2016,April,16,13,0,1,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,1,0,A,A,0,Non Refund,21,NULL,38,Transient,125,0,0,Canceled,23-11-2015
Resort Hotel,1,282,2016,September,36,1,4,10,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,81,0,1,Canceled,4/2/2016
City Hotel,1,109,2016,October,44,29,2,1,2,2,0,BB,BRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NULL,0,Transient,159.9,0,0,Canceled,2/8/2016
Resort Hotel,0,74,2016,June,25,13,1,1,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,241,NULL,0,Transient,149.52,1,1,Check-Out,15-06-2016
City Hotel,1,144,2016,May,22,25,1,4,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7,NULL,0,Transient,92.55,0,0,Canceled,########
City Hotel,1,2,2016,February,7,13,0,1,2,0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,79,0,1,Canceled,13-02-2016
City Hotel,0,45,2016,November,48,24,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,96.9,0,2,Check-Out,29-11-2016
City Hotel,1,73,2016,November,48,25,0,2,1,0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,88,0,2,Canceled,########
Resort Hotel,0,23,2016,January,6,31,4,10,2,0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,45.37,0,3,Check-Out,14-02-2016
City Hotel,0,2,2016,September,40,29,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,122,NULL,0,Transient-Party,120,0,0,Check-Out,30-09-2016
City Hotel,0,64,2016,August,32,6,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,154.1,0,1,Check-Out,8/8/2016
City Hotel,0,125,2016,June,27,27,1,5,3,0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,121.55,0,2,Check-Out,3/7/2016
City Hotel,0,39,2016,February,7,8,1,1,2,0,0,BB,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,15,NULL,0,Transient,64.64,0,1,Check-Out,########
City Hotel,1,42,2016,November,49,29,0,3,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,NULL,348,0,Transient,90,0,0,Canceled,15-11-2016
City Hotel,0,50,2016,March,14,31,0,3,2,0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,65,0,0,Check-Out,3/4/2016
City Hotel,1,337,2016,June,24,9,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,21-10-2015
City Hotel,0,82,2016,May,21,16,1,1,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient-Party,116.1,0,1,Check-Out,18-05-2016
City Hotel,1,142,2016,April,17,22,2,3,2,0,0,BB,POL,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37,NULL,0,Transient,103,0,0,Canceled,18-01-2016
Resort Hotel,0,73,2016,March,14,29,0,0,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,0,0,2,Check-Out,29-03-2016
City Hotel,0,9,2016,February,9,22,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,91,0,1,Check-Out,25-02-2016
Resort Hotel,0,13,2016,October,40,1,2,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,139,0,2,Check-Out,########
City Hotel,0,247,2016,June,24,6,1,1,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient-Party,115,0,1,Check-Out,8/6/2016
Resort Hotel,0,270,2016,October,42,14,1,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,93.33,0,2,Check-Out,17-10-2016
City Hotel,0,297,2016,May,20,14,1,1,2,0,0,BB,FRA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,236,Transient-Party,65,0,0,Check-Out,16-05-2016
City Hotel,0,377,2016,October,42,14,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,0,1,Check-Out,16-10-2016
Resort Hotel,0,247,2016,September,39,19,1,5,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,116,0,2,Check-Out,25-09-2016
City Hotel,1,32,2016,March,14,31,1,3,3,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,150.3,0,0,Canceled,29-02-2016
City Hotel,0,12,2016,February,6,5,1,2,2,0,0,BB,FRA,Online TA,TA/TO,1,11,21,D,A,0,No Deposit,9,NULL,0,Transient,108,0,1,Check-Out,8/2/2016
Resort Hotel,1,92,2016,February,9,26,1,2,2,0,0,Undefined,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,134,NULL,0,Transient,79,0,0,Canceled,########
Resort Hotel,1,211,2016,September,37,7,0,3,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,D,D,0,Non Refund,1,NULL,0,Transient,89,0,0,Canceled,9/2/2016
City Hotel,1,247,2016,October,44,28,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,37,NULL,0,Transient,110,0,0,Canceled,15-03-2016
City Hotel,1,80,2016,September,40,26,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21,NULL,0,Transient-Party,75,0,0,Canceled,2/9/2016
City Hotel,0,21,2016,October,41,4,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NULL,0,Transient,85,0,0,Check-Out,########
City Hotel,0,46,2016,July,28,4,1,2,2,0,0,BB,CZE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,117.9,0,1,Check-Out,7/7/2016
City Hotel,1,31,2016,March,11,12,2,2,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,95.4,0,1,No-Show,########
City Hotel,0,100,2016,April,18,28,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,101.15,0,1,Check-Out,3/5/2016
City Hotel,0,11,2016,October,41,3,1,0,1,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,144,0,2,Check-Out,########
City Hotel,0,121,2016,March,12,19,2,2,2,0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,27,NULL,0,Transient,43.5,0,0,Check-Out,23-03-2016
City Hotel,0,58,2016,January,5,27,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,87,NULL,0,Transient-Party,90,0,0,Check-Out,30-01-2016
City Hotel,0,198,2016,July,31,30,1,1,2,0,0,HB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,96,0,1,Check-Out,1/8/2016
City Hotel,0,57,2016,March,11,11,2,2,2,0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,82.45,0,2,Check-Out,15-03-2016
City Hotel,0,45,2016,June,23,1,0,1,2,0,1,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NULL,0,Transient,125.1,0,2,Check-Out,2/6/2016
Resort Hotel,0,0,2016,November,49,30,0,2,2,1,0,HB,PRT,Complementary,Direct,0,0,0,G,G,0,No Deposit,NULL,NULL,0,Transient,62.5,1,2,Check-Out,########
Resort Hotel,1,244,2016,July,29,12,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,92.57,0,1,Canceled,########
City Hotel,1,199,2016,October,44,28,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,29,NULL,0,Transient-Party,95,0,0,Canceled,21-10-2016
City Hotel,1,223,2016,June,25,14,0,2,2,0,0,HB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,133,NULL,40,Transient,135,0,0,Canceled,14-12-2015
City Hotel,0,240,2016,September,37,10,1,1,2,0,0,HB,ITA,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,96,0,1,Check-Out,########
City Hotel,0,11,2016,November,47,14,1,3,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,114,1,1,Check-Out,18-11-2016
City Hotel,0,67,2016,August,32,4,1,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,135.9,0,1,Check-Out,8/8/2016
City Hotel,1,275,2016,October,41,5,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,44,NULL,0,Transient,90,0,0,Canceled,20-06-2016
City Hotel,1,85,2016,July,29,13,0,4,2,0,0,SC,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,94.5,0,0,Canceled,20-04-2016
City Hotel,1,166,2016,November,45,1,0,3,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,236,NULL,0,Transient,110,0,0,Canceled,13-07-2016
Resort Hotel,0,182,2016,July,29,11,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,8,NULL,0,Transient,95.86,0,0,Check-Out,18-07-2016
Resort Hotel,0,4,2016,November,48,21,1,1,1,0,0,BB,PRT,Complementary,Direct,0,0,0,A,D,0,No Deposit,NULL,NULL,0,Transient,0,0,0,Check-Out,23-11-2016
Resort Hotel,0,133,2016,May,22,26,2,5,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,NULL,0,Transient,68.4,0,1,Check-Out,2/6/2016
City Hotel,0,320,2016,August,34,18,0,2,2,0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6,NULL,0,Transient-Party,115,0,1,Check-Out,20-08-2016
City Hotel,1,8,2016,April,17,21,0,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NULL,0,Transient,146,0,0,Canceled,13-04-2016
City Hotel,1,314,2016,October,42,12,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,21,NULL,68,Transient,75,0,0,Canceled,28-06-2016
City Hotel,0,189,2016,October,43,20,2,3,2,1,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,98.5,0,0,Check-Out,25-10-2016
City Hotel,0,45,2016,June,25,17,1,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1,NULL,0,Transient-Party,65,0,1,Check-Out,20-06-2016
City Hotel,0,4,2016,May,21,21,1,1,2,0,0,HB,ITA,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,3,NULL,0,Transient-Party,112,0,1,Check-Out,23-05-2016
City Hotel,1,9,2016,July,30,23,0,1,2,1,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,169,0,0,Canceled,19-07-2016
City Hotel,0,188,2016,July,29,16,2,1,2,2,0,BB,BEL,Online TA,TA/TO,0,0,0,F,F,1,No Deposit,9,NULL,0,Transient,186.3,1,1,Check-Out,19-07-2016
City Hotel,0,14,2016,September,40,27,0,1,2,0,0,SC,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138,NULL,0,Transient,76.5,0,0,Check-Out,28-09-2016
Resort Hotel,0,28,2016,February,9,22,2,5,2,0,0,HB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,96,0,1,Check-Out,29-02-2016
Resort Hotel,1,3,2016,January,4,19,0,1,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,39,0,0,Canceled,19-01-2016
Resort Hotel,0,17,2016,February,6,6,2,2,2,1,0,HB,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,250,NULL,0,Transient,146.5,1,1,Check-Out,########
Resort Hotel,0,63,2016,March,13,21,1,1,1,2,0,BB,ESP,Online TA,TA/TO,0,0,0,C,A,0,No Deposit,242,NULL,0,Transient,68.16,0,2,Check-Out,23-03-2016
Resort Hotel,1,42,2016,August,35,27,2,2,2,2,0,BB,MAR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,269,0,0,Canceled,1/8/2016
City Hotel,0,50,2016,March,13,24,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,99,0,1,Check-Out,25-03-2016
City Hotel,1,116,2016,May,19,7,0,1,1,0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,108.9,0,0,Canceled,########
Resort Hotel,0,1,2016,March,11,7,1,0,1,0,0,BB,ESP,Direct,Direct,0,0,0,A,D,0,No Deposit,250,NULL,0,Transient-Party,40,0,0,Check-Out,8/3/2016
City Hotel,0,96,2016,November,48,26,4,8,2,0,0,BB,BRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,79.2,0,0,Check-Out,########
City Hotel,1,63,2016,October,44,26,0,2,1,0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NULL,0,Transient,80.1,0,0,Canceled,20-10-2016
City Hotel,0,78,2016,April,16,10,2,2,2,0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,80.75,0,1,Check-Out,14-04-2016
Resort Hotel,0,5,2016,January,2,4,1,3,2,0,0,HB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,NULL,174,0,Transient-Party,68,1,0,Check-Out,8/1/2016
Resort Hotel,0,6,2016,August,36,28,1,0,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient-Party,171,0,2,Check-Out,29-08-2016
Resort Hotel,1,177,2016,June,26,20,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,Non Refund,240,NULL,0,Transient,85.5,0,0,Canceled,26-01-2016
City Hotel,0,1,2016,March,11,12,1,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NULL,0,Transient,88.43,0,1,Check-Out,14-03-2016
City Hotel,1,230,2016,September,37,6,0,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,44,NULL,0,Transient-Party,137,0,0,Canceled,16-03-2016
City Hotel,1,37,2016,October,42,13,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,56,NULL,0,Transient-Party,105,0,0,Canceled,6/9/2016
City Hotel,1,279,2016,October,42,12,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,Non Refund,98,NULL,0,Transient,110,0,0,Canceled,5/5/2016
City Hotel,1,344,2016,June,25,16,0,2,2,0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,1,NULL,0,Transient,62,0,0,Canceled,21-10-2015
City Hotel,1,188,2016,June,23,2,0,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,118,NULL,0,Transient,80.75,0,0,Canceled,20-05-2016
City Hotel,0,63,2016,April,15,3,2,0,2,1,0,BB,BGR,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9,NULL,0,Transient,117,0,0,Check-Out,5/4/2016
